"id";"fci";"hund";"wamiz";"woopets";"chien";"hund_identifiant";"hund_id";"hund_name";"hund_weight";"hund_height";"hund_age";"woopets_identifiant";"woopets_nom";"woopets_type_de_poils";"woopets_pays";"woopets_gabarit";"woopets_forme_tete";"woopets_poids_fem";"woopets_taille_fem";"woopets_poids_mal";"woopets_taille_mal";"woopets_caractere";"woopets_comportementautres";"woopets_education";"woopets_conditionsvie";"woopets_sante";"woopets_entretien";"woopets_activite";"woopets_affectueux";"woopets_calme";"woopets_protecteur";"woopets_independant";"woopets_chasseur";"woopets_aboie_hurle";"woopets_cohabitation_avec_les_enfants";"woopets_sociable_avec_les_autres_animaux";"woopets_aime_les_etrangers";"woopets_intelligent";"woopets_obeissant";"woopets_adapte_a_la_vie_en_appartement";"woopets_bien_pour_les_nouveaux_maitres";"woopets_aime_le_chaud";"woopets_aime_le_froid";"woopets_solide";"woopets_facilite_a_prendre_du_poids";"woopets_facilite_d_entretien";"woopets_cout_de_l_entretien";"woopets_perte_de_poils";"woopets_niveau_de_bave";"woopets_facilite_a_toiletter";"woopets_sportif";"woopets_niveau_d_energie";"woopets_potentiel_a_jouer";"woopets_caractere_du_maitre";"wamiz_identifiant";"wamiz_id";"wamiz_nom";"wamiz_affectueux";"wamiz_facile_d_entretien";"wamiz_joueur";"wamiz_facile_a_eduquer";"wamiz_calme";"wamiz_gentil_avec_enfant";"wamiz_intelligent";"wamiz_entente_avec_animaux";"wamiz_docile";"wamiz_appartement";"wamiz_propre";"wamiz_premier_chien";"wamiz_robuste_sante";"wamiz_voyage";"wamiz_supporte_solitude";"wamiz_apte_a_la_garde";"wamiz_besoin_d_exercice";"wamiz_originalite";"wamiz_fugueur";"wamiz_budget";"chien_identifiant";"chien_id";"chien_photo";"chien_nom";"chien_standard";"chien_groupe";"chien_pays";"chien_affectueux";"chien_aime_les_enfants";"chien_calme";"chien_facile_a_eduquer";"chien_joueur";"chien_peut_rester_seul";"chien_protecteur";"chien_s_entend_avec_d_autres_animaux";"chien_sociable";"chien_a_peu_besoin_d_exercice";"chien_aboie_peu";"chien_bave_peu";"chien_mange_peu";"chien_necessite_peu_d_entretien";"chien_perd_peu_ses_poils";"chien_peu_couteux_a_toiletter";"chien_peu_enclin_a_l_obesite";"chien_sante_robuste";"chien_esperance_de_vie";"chien_poids_de_la_femelle";"chien_poids_du_male";"chien_taille_de_la_femelle";"chien_taille_du_male";"chien_avec_des_enfants";"chien_comme_premier_chien";"chien_en_appartement";"chien_pour_personne_peu_disponible";"chien_pour_personne_agee";"chien_pour_petit_budget";"chien_poids_min_femelle";"chien_poids_min_male";"chien_poids_max_femelle";"chien_poids_max_male";"chien_taille_min_femelle";"chien_taille_max_femelle";"chien_taille_min_male";"chien_taille_max_male";"chien_age";"chien_fci";"fci_identifiant";"fci_id";"fci_name_en";"fci_name_fr";"fci_name_de";"fci_name_es";"fci_date_en";"fci_date_fr";"fci_date_de";"fci_date_es";"fci_date_acceptance";"fci_groupe";"fci_section";"fci_provisional";"fci_status";"fci_country";"fci_url";"fci_image";"fci_pdf"
"473";NULL;NULL;NULL;NULL;"473";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"94";"473";"blue-bay-shepherd-473";"Blue Bay Shepherd";"Unknown";"Chien de berger et de bouvier";"Etats-Unis";"4";"4";"5";"2";"5";"2";"1";"4";"3";"1";"5";"4";"3";"3";"2";"3";"4";"4";"nan";"De 40 à 50 kilos";"De 45 à 55 kilos";"De 70 à 80 cm";"De 75 à 85 cm";"3.5";"3";"2.5";"3";"3";"3.5";"40";"45";"50";"55";"70";"80";"75";"85";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"535";NULL;NULL;NULL;NULL;"535";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"95";"535";"bluetick-coonhound-535";"Bluetick Coonhound";"Unknown";"Unknown";"Etats-Unis";"5";"5";"2";"2";"3";"2";"1";"3";"2";"1";"1";"4";"1";"3";"4";"5";"3";"4";"nan";"nan";"nan";"nan";"nan";"3.5";"3";"1.5";"2";"3";"3.5";"0";"0";"0";"0";NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"420";NULL;NULL;NULL;NULL;"420";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"97";"420";"boerboel-boerbull-420";"Boerboel";"Unknown";"Unknown";"Afrique du Sud";"3";"4";"3";"4";"4";"3";"5";"2";"2";"2";"3";"2";"2";"4";"3";"4";"3";"4";"10 ans";"De 70 à 90 kilos";"De 70 à 90 kilos";"De 59 à 65 cm";"De 64 à 70 cm";"3.5";"3.5";"2";"3";"3";"3.5";"70";"70";"90";"90";"59";"65";"64";"70";"10";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"531";NULL;NULL;NULL;NULL;"531";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"101";"531";"borkie-531";"Borkie";"Unknown";"Unknown";"Etats-Unis";"5";"4";"3";"4";"5";"5";"2";"3";"4";"2";"2";"5";"3";"2";"2";"4";"1";"3";"nan";"nan";"nan";"nan";"nan";"4";"3.5";"2";"3";"2.5";"3";"0";"0";"0";"0";NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"398";NULL;NULL;NULL;NULL;"398";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"110";"398";"bouvier-mongol-hotocho-bankhar-398";"Bouvier mongol";"Unknown";"Unknown";"Mongolie";"5";"4";"3";"5";"3";"3";"4";"3";"4";"2";"1";"5";"4";"4";"3";"3";"3";"4";"De 15 à 18 ans";"De 45 à 50 kilos";"De 55 à 60 kilos";"66 cm";"74 cm";"4";"4.5";"1.5";"3";"3.5";"3.5";"45";"55";"50";"60";NULL;NULL;NULL;NULL;"16.5";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"477";NULL;NULL;NULL;NULL;"477";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"112";"477";"boykin-spaniel-477";"Boykin Spaniel";"Unknown";"Unknown";"Etats-Unis";"5";"4";"2";"4";"4";"3";"3";"4";"3";"1";"3";"5";"3";"2";"3";"2";"2";"3";"nan";"De 11 à 16 kilos";"De 13 à 18 kilos";"De 38 à 46 cm";"De 38 à 46 cm";"3.5";"3";"1.5";"2";"2.5";"2.5";"11";"13";"16";"18";"38";"46";"38";"46";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"429";"0";NULL;NULL;NULL;"429";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"122";"429";"braque-dupuy-429";"Braque Dupuy";"Standard FCI N°178";"Chien d’arrêt";"France";"5";"4";"4";"3";"3";"3";"1";"3";"4";"3";"5";"5";"3";"4";"5";"5";"3";"4";"13 ans";"De 27 à 29 kilos";"De 28 à 30 kilos";"De 65 à 66 cm";"De 67 à 68 cm";"4";"4";"3";"3.5";"4";"4";"27";"28";"29";"30";"65";"66";"67";"68";"13";"178";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"538";NULL;NULL;NULL;NULL;"538";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"131";"538";"briquet-de-provence-538";"Briquet de Provence";"Unknown";"Unknown";"France";"5";"5";"2";"3";"4";"3";"3";"5";"2";"2";"5";"4";"4";"4";"5";"5";"4";"5";"nan";"nan";"nan";"nan";"nan";"4";"3.5";"2.5";"3";"3.5";"4.5";"0";"0";"0";"0";NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"242";NULL;NULL;NULL;NULL;"242";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"134";"242";"bruno-du-jura-type-bruno-242";"Bruno du Jura type Bruno";"Unknown";"Chien courant, Chien de recherche au sang et races apparentées";"Suisse";"4";"4";"5";"5";"4";"4";"4";"3";"4";"2";"2";"4";"3";"4";"4";"5";"3";"4";"De 13 à 15 ans";"De 19 à 20 kilos";"De 19 à 20 kilos";"De 47 à 57 cm";"De 49 à 59 cm";"4";"4.5";"2.5";"3.5";"3.5";"4";"19";"19";"20";"20";"47";"57";"49";"59";"14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"141";NULL;NULL;NULL;NULL;"141";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"135";"141";"bruno-st-hubert-francais-141";"Bruno Saint-Hubert Français";"Standard SCC 2003";"Chien courant, Chien de recherche au sang et races apparentées";"France";"5";"5";"4";"3";"3";"2";"3";"4";"3";"2";"3";"4";"3";"1";"4";"3";"3";"3";"De 10 ans à 13 ans et 3 mois";"De 19 à 20 kilos";"De 19 à 20 kilos";"De 47 à 57 cm";"De 49 à 59 cm";"3.5";"2.5";"2.5";"2";"3";"3";"19";"19";"20";"20";"47";"57";"49";"59";"11.5";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"475";NULL;NULL;NULL;NULL;"475";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"138";"475";"bulldog-continental-475";"Bulldog Continental";"Standard SCC";"Chien de type Pinscher ou Schnauzer - Molossoïde - Chien de montagne et de bouvier suisse";"Suisse";"5";"5";"3";"3";"1";"2";"5";"4";"5";"5";"5";"1";"2";"3";"3";"3";"1";"1";"nan";"De 20 à 30 kilos";"De 20 à 30 kilos";"De 40 à 44 cm";"De 42 à 46 cm";"4";"3";"3";"3.5";"3.5";"2";"20";"20";"30";"30";"40";"44";"42";"46";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"503";NULL;NULL;NULL;NULL;"503";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"139";"503";"bullenbeisser-503";"Bullenbeisser";"Unknown";"Unknown";"Allemagne";"5";"4";"4";"5";"4";"2";"4";"2";"3";"2";"3";"5";"3";"4";"3";"5";"3";"3";"nan";"nan";"nan";"nan";"nan";"4";"4";"2.5";"3";"3";"3.5";"0";"0";"0";"0";NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"482";NULL;NULL;NULL;NULL;"482";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"143";"482";"cambodian-razorback-dog-482";"Cambodian Razorback Dog";"Unknown";"Unknown";"Cambodge";"4";"4";"4";"5";"4";"5";"5";"3";"2";"2";"4";"5";"3";"4";"4";"3";"2";"1";"De 10 à 12 ans";"23 kilos";"27 kilos";"45 cm";"51 cm";"4";"3";"2.5";"4";"2.5";"2.5";"0";"0";"0";"0";NULL;NULL;NULL;NULL;"11";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"403";NULL;NULL;NULL;NULL;"403";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"147";"403";"carolina-dog-american-dingo-403";"American Dingo";"Unknown";"Unknown";"Etats-Unis";"2";"3";"2";"4";"2";"2";"4";"3";"2";"3";"4";"3";"3";"4";"3";"5";"3";"2";"nan";"De 15 à 20 kilos";"De 15 à 20 kilos";"De 45 à 50 cm";"De 45 à 50 cm";"3";"3";"2.5";"3";"2.5";"3.5";"15";"15";"20";"20";"45";"50";"45";"50";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"518";NULL;NULL;NULL;NULL;"518";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"149";"518";"cesky-strakaty-pes-518";"Cesky Strakaty Pes";"Unknown";"Unknown";"République Tchèque";"5";"4";"3";"3";"3";"3";"4";"4";"3";"1";"4";"3";"3";"4";"3";"4";"3";"2";"nan";"nan";"nan";"nan";"nan";"3.5";"3";"2";"3";"3";"3";"0";"0";"0";"0";NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"412";NULL;NULL;NULL;NULL;"412";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"151";"412";"chien-chanteur-dingo-nouvelle-guinee-412";"Chien chanteur de Nouvelle-Guinée";"Unknown";"Unknown";"Papouasie Nouvelle Guinée";"5";"3";"2";"4";"5";"3";"4";"3";"2";"2";"3";"5";"4";"4";"3";"4";"3";"5";"nan";"De 10 à 15 kilos";"De 10 à 15 kilos";"De 42 à 55 cm";"De 42 à 55 cm";"3.5";"4";"2";"3";"3";"4";"10";"10";"15";"15";"42";"55";"42";"55";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"385";NULL;NULL;NULL;NULL;"385";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"152";"385";"chien-chinois-de-chongqing-385";"Chien chinois de Chongqing";"Unknown";"Unknown";"Chine";"4";"3";"4";"3";"3";"3";"5";"1";"2";"1";"2";"2";"2";"3";"5";"3";"3";"3";"nan";"De 15 à 20 kilos";"De 20 à 25 kilos";"De 35 à 40 cm";"De 40 à 50 cm";"3";"3";"2";"2.5";"3";"3";"15";"20";"20";"25";"35";"40";"40";"50";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"400";NULL;NULL;NULL;NULL;"400";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"173";"400";"chien-d-akbash-dog-400";"Akbash";"Unknown";"Unknown";"Turquie";"3";"3";"2";"2";"2";"4";"5";"2";"2";"4";"2";"3";"2";"3";"3";"3";"3";"2";"De 10 à 11 ans";"De 41 à 46 kilos";"De 41 à 64 kilos";"De 69 à 81 cm";"De 71 à 86 cm";"2.5";"2.5";"2";"3.5";"3";"2.5";"41";"41";"46";"64";"69";"81";"71";"86";"10.5";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"551";NULL;NULL;NULL;NULL;"551";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"183";"551";"chien-d-elan-suedois-blanc-551";"Chien d'Élan Suédois Blanc";"Unknown";"Unknown";"Suède";"4";"5";"5";"3";"4";"3";"4";"4";"2";"1";"2";"2";"2";"4";"3";"3";"3";"4";"nan";"nan";"nan";"nan";"nan";"4";"3.5";"2";"3";"3";"3";"0";"0";"0";"0";NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"424";NULL;NULL;NULL;NULL;"424";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"188";"424";"chien-de-cerf-staghound-americain-424";"American Staghound";"Unknown";"Unknown";"Etats-Unis";"5";"4";"5";"2";"3";"3";"3";"3";"3";"3";"3";"3";"3";"4";"3";"5";"5";"2";"11 ans";"De 29 à 38 kilos";"De 30 à 45 kilos";"De 63 à 75 cm";"De 63 à 84 cm";"3.5";"3";"3";"3.5";"3.5";"4";"29";"30";"38";"45";"63";"75";"63";"84";"11";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
